audition_id,requirement_id,talent_id,audition_date,audition_format,technical_score,artistic_score,response_to_direction_score,safety_awareness_score,panel_score,audition_outcome,panel_notes
AUD-002831,REQ-0103,TAL-0414,2026-07-25,Live Video,63.6,76.0,96.0,73.4,75.02,Fail,Technically capable with minor coaching needs.
AUD-002832,REQ-0103,TAL-0405,2026-07-22,Technical Assessment,80.4,97.8,67.0,94.9,85.93,Hold,Further assessment recommended before final casting.
AUD-002833,REQ-0103,TAL-0120,2026-07-26,Live Video,77.0,66.6,75.0,83.9,74.07,Fail,Good ensemble awareness and reliable preparation.
AUD-002834,REQ-0103,TAL-0473,2026-07-25,Self-Tape,93.2,83.6,77.0,78.9,85.02,Hold,Good ensemble awareness and reliable preparation.
AUD-002835,REQ-0103,TAL-0149,2026-07-22,In Person,100.0,100.0,96.4,79.2,96.44,Pass,Technically capable with minor coaching needs.
AUD-002836,REQ-0103,TAL-0245,2026-07-26,In Person,100.0,86.0,87.2,28.9,82.98,Hold,Strong fit for the production vocabulary.
AUD-002837,REQ-0103,TAL-0498,2026-07-23,Self-Tape,69.9,65.2,74.8,89.6,71.94,Fail,Strong fit for the production vocabulary.
AUD-002838,REQ-0103,TAL-0251,2026-07-24,In Person,88.4,85.2,80.4,78.9,84.54,Hold,Good ensemble awareness and reliable preparation.
AUD-002839,REQ-0103,TAL-0069,2026-07-22,Live Video,99.3,100.0,74.7,76.9,91.97,Pass,Strong fit for the production vocabulary.
AUD-002840,REQ-0103,TAL-0210,2026-07-23,Live Video,80.7,88.9,97.3,86.3,87.26,Pass,Does not yet meet the production-specific performance threshold.
AUD-002841,REQ-0103,TAL-0059,2026-07-25,Technical Assessment,96.6,78.8,80.3,86.0,86.13,Hold,Technically capable with minor coaching needs.
AUD-002842,REQ-0103,TAL-0145,2026-07-26,Self-Tape,69.5,83.9,78.2,81.8,77.68,Fail,Strong fit for the production vocabulary.
AUD-002843,REQ-0103,TAL-0449,2026-07-23,Live Video,67.3,94.5,99.6,85.9,84.97,Hold,Strong fit for the production vocabulary.
AUD-002844,REQ-0103,TAL-0053,2026-07-25,Self-Tape,80.5,87.5,81.6,77.3,82.63,Hold,Does not yet meet the production-specific performance threshold.
AUD-002845,REQ-0103,TAL-0155,2026-07-23,Live Video,79.9,80.0,97.1,85.8,83.86,Hold,Strong fit for the production vocabulary.
AUD-002846,REQ-0103,TAL-0365,2026-07-26,Self-Tape,86.3,97.5,100.0,91.3,93.27,Pass,Further assessment recommended before final casting.
AUD-002847,REQ-0103,TAL-0026,2026-07-24,In Person,87.4,92.6,77.5,35.5,80.12,Hold,Does not yet meet the production-specific performance threshold.
AUD-002848,REQ-0103,TAL-0493,2026-07-24,Self-Tape,80.1,83.1,95.8,91.4,85.53,Hold,Technically capable with minor coaching needs.
AUD-002849,REQ-0103,TAL-0438,2026-07-26,In Person,100.0,100.0,88.9,75.1,94.52,Pass,Does not yet meet the production-specific performance threshold.
AUD-002850,REQ-0103,TAL-0011,2026-07-23,Self-Tape,92.0,78.9,91.8,77.5,85.48,Hold,Technically capable with minor coaching needs.
AUD-002851,REQ-0104,TAL-0453,2026-07-17,Live Video,84.1,90.5,81.5,89.7,86.59,Pass,Good ensemble awareness and reliable preparation.
AUD-002852,REQ-0104,TAL-0455,2026-07-16,Live Video,91.8,81.4,78.0,88.4,85.3,Pass,Does not yet meet the production-specific performance threshold.
AUD-002853,REQ-0104,TAL-0343,2026-07-15,Self-Tape,85.9,100.0,82.5,86.4,90.15,Pass,Further assessment recommended before final casting.
AUD-002854,REQ-0104,TAL-0199,2026-07-16,In Person,78.9,98.2,89.4,90.0,88.91,Pass,Does not yet meet the production-specific performance threshold.
AUD-002855,REQ-0104,TAL-0416,2026-07-18,In Person,90.3,75.0,87.5,95.2,85.28,Pass,Further assessment recommended before final casting.
AUD-002856,REQ-0104,TAL-0234,2026-07-17,Live Video,88.8,76.8,89.1,78.0,83.26,Pass,Further assessment recommended before final casting.
AUD-002857,REQ-0104,TAL-0388,2026-07-16,Self-Tape,78.2,69.1,93.5,91.0,79.65,Pass,Strong fit for the production vocabulary.
AUD-002858,REQ-0104,TAL-0092,2026-07-18,In Person,100.0,100.0,93.1,82.4,96.29,Pass,Further assessment recommended before final casting.
AUD-002859,REQ-0104,TAL-0038,2026-07-16,In Person,100.0,99.6,100.0,92.8,98.86,Pass,Further assessment recommended before final casting.
AUD-002860,REQ-0104,TAL-0113,2026-07-19,Technical Assessment,65.4,76.8,85.4,85.1,75.63,Pass,Technically capable with minor coaching needs.
AUD-002861,REQ-0104,TAL-0476,2026-07-18,Technical Assessment,87.6,89.2,98.0,87.8,90.04,Pass,Technically capable with minor coaching needs.
AUD-002862,REQ-0104,TAL-0117,2026-07-18,In Person,88.7,84.1,92.1,25.0,78.83,Pass,Strong fit for the production vocabulary.
AUD-002863,REQ-0104,TAL-0262,2026-07-18,Live Video,84.1,76.6,70.1,72.9,77.46,Pass,Technically capable with minor coaching needs.
AUD-002864,REQ-0104,TAL-0114,2026-07-18,In Person,77.0,100.0,66.5,83.6,83.85,Pass,Good ensemble awareness and reliable preparation.
AUD-002865,REQ-0104,TAL-0126,2026-07-19,Self-Tape,82.8,85.3,76.7,100.0,84.96,Pass,Good ensemble awareness and reliable preparation.
AUD-002866,REQ-0104,TAL-0189,2026-07-17,In Person,84.5,87.9,72.8,26.8,75.47,Pass,Further assessment recommended before final casting.
AUD-002867,REQ-0104,TAL-0298,2026-07-18,Self-Tape,100.0,100.0,92.7,88.4,97.06,Pass,Technically capable with minor coaching needs.
AUD-002868,REQ-0104,TAL-0403,2026-07-15,In Person,88.3,87.3,79.1,78.3,84.9,Pass,Good ensemble awareness and reliable preparation.
AUD-002869,REQ-0104,TAL-0013,2026-07-19,Technical Assessment,68.4,87.5,100.0,86.2,83.07,Pass,Strong fit for the production vocabulary.
AUD-002870,REQ-0104,TAL-0170,2026-07-17,Self-Tape,89.2,75.3,88.3,83.6,83.53,Pass,Further assessment recommended before final casting.
AUD-002871,REQ-0104,TAL-0357,2026-07-16,Self-Tape,84.7,71.8,80.8,85.5,79.72,Pass,Further assessment recommended before final casting.
AUD-002872,REQ-0104,TAL-0244,2026-07-15,In Person,100.0,80.1,79.9,83.5,87.31,Pass,Technically capable with minor coaching needs.
AUD-002873,REQ-0104,TAL-0243,2026-07-19,Self-Tape,90.7,95.5,80.2,80.7,89.04,Pass,Further assessment recommended before final casting.
AUD-002874,REQ-0104,TAL-0475,2026-07-19,In Person,97.3,100.0,94.3,34.7,88.91,Pass,Strong fit for the production vocabulary.
AUD-002875,REQ-0104,TAL-0136,2026-07-17,Self-Tape,82.7,96.2,78.0,100.0,88.87,Pass,Technically capable with minor coaching needs.
AUD-002876,REQ-0104,TAL-0066,2026-07-15,Self-Tape,77.5,91.8,78.0,25.0,75.1,Pass,Does not yet meet the production-specific performance threshold.
AUD-002877,REQ-0104,TAL-0310,2026-07-19,Live Video,77.9,85.3,79.0,76.6,80.43,Pass,Strong fit for the production vocabulary.
AUD-002878,REQ-0104,TAL-0491,2026-07-17,Technical Assessment,94.9,80.6,80.7,86.1,86.25,Pass,Does not yet meet the production-specific performance threshold.
AUD-002879,REQ-0104,TAL-0264,2026-07-17,Self-Tape,68.6,94.4,90.4,85.0,83.59,Pass,Strong fit for the production vocabulary.
AUD-002880,REQ-0104,TAL-0382,2026-07-15,In Person,90.3,94.0,81.3,78.6,88.3,Pass,Further assessment recommended before final casting.
AUD-002881,REQ-0104,TAL-0443,2026-07-15,Self-Tape,93.0,92.6,91.0,72.5,89.63,Pass,Technically capable with minor coaching needs.
AUD-002882,REQ-0104,TAL-0290,2026-07-15,Self-Tape,95.4,95.5,100.0,89.6,95.45,Pass,Good ensemble awareness and reliable preparation.
AUD-002883,REQ-0104,TAL-0149,2026-07-18,Self-Tape,86.2,93.7,84.6,78.7,87.41,Pass,Technically capable with minor coaching needs.
AUD-002884,REQ-0104,TAL-0312,2026-07-15,In Person,84.5,86.2,95.9,81.6,86.72,Pass,Does not yet meet the production-specific performance threshold.
AUD-002885,REQ-0104,TAL-0340,2026-07-15,In Person,100.0,77.6,73.7,78.2,84.6,Pass,Technically capable with minor coaching needs.
AUD-002886,REQ-0104,TAL-0164,2026-07-15,Live Video,89.1,82.7,94.6,89.6,87.98,Pass,Good ensemble awareness and reliable preparation.
AUD-002887,REQ-0104,TAL-0052,2026-07-17,Self-Tape,82.0,94.2,78.6,86.3,86.14,Pass,Technically capable with minor coaching needs.
AUD-002888,REQ-0104,TAL-0042,2026-07-17,In Person,78.2,82.6,76.0,87.6,80.62,Pass,Technically capable with minor coaching needs.
AUD-002889,REQ-0104,TAL-0300,2026-07-16,Live Video,84.0,83.8,93.6,70.7,83.8,Pass,Further assessment recommended before final casting.
AUD-002890,REQ-0104,TAL-0077,2026-07-17,Live Video,79.2,63.7,83.1,75.0,74.04,Pass,Good ensemble awareness and reliable preparation.
AUD-002891,REQ-0104,TAL-0028,2026-07-16,Self-Tape,82.6,95.3,54.3,82.4,81.8,Pass,Good ensemble awareness and reliable preparation.
AUD-002892,REQ-0104,TAL-0313,2026-07-16,Live Video,58.0,76.5,66.6,87.1,69.91,Pass,Strong fit for the production vocabulary.
AUD-002893,REQ-0104,TAL-0014,2026-07-16,Self-Tape,67.0,71.4,79.6,71.1,71.34,Pass,Technically capable with minor coaching needs.
AUD-002894,REQ-0104,TAL-0211,2026-07-17,Live Video,74.3,83.4,81.0,91.9,81.06,Pass,Strong fit for the production vocabulary.
AUD-002895,REQ-0104,TAL-0237,2026-07-19,Self-Tape,68.9,70.1,79.1,78.2,72.45,Pass,Technically capable with minor coaching needs.
AUD-002896,REQ-0104,TAL-0432,2026-07-19,In Person,100.0,93.1,81.1,93.5,93.34,Pass,Further assessment recommended before final casting.
AUD-002897,REQ-0104,TAL-0464,2026-07-17,In Person,78.7,86.3,98.8,76.5,84.59,Pass,Technically capable with minor coaching needs.
AUD-002898,REQ-0104,TAL-0384,2026-07-17,In Person,86.3,99.5,75.7,58.5,84.99,Pass,Technically capable with minor coaching needs.
AUD-002899,REQ-0104,TAL-0222,2026-07-16,Live Video,100.0,97.9,100.0,77.0,96.07,Pass,Does not yet meet the production-specific performance threshold.
AUD-002900,REQ-0104,TAL-0268,2026-07-17,Technical Assessment,81.9,82.9,72.6,83.6,80.8,Pass,Further assessment recommended before final casting.
AUD-002901,REQ-0106,TAL-0106,2026-07-24,In Person,93.9,91.9,85.7,92.6,91.56,Pass,Strong fit for the production vocabulary.
AUD-002902,REQ-0106,TAL-0157,2026-07-22,In Person,63.8,96.2,84.7,91.9,82.51,Pass,Does not yet meet the production-specific performance threshold.
AUD-002903,REQ-0106,TAL-0225,2026-07-22,Self-Tape,79.6,85.0,74.5,100.0,83.37,Pass,Further assessment recommended before final casting.
AUD-002904,REQ-0106,TAL-0149,2026-07-22,Self-Tape,81.4,88.7,88.6,76.8,84.53,Pass,Technically capable with minor coaching needs.
AUD-002905,REQ-0106,TAL-0293,2026-07-22,Self-Tape,89.6,93.2,88.4,91.9,90.93,Pass,Further assessment recommended before final casting.
AUD-002906,REQ-0106,TAL-0405,2026-07-20,In Person,100.0,100.0,79.9,84.2,94.17,Pass,Strong fit for the production vocabulary.
AUD-002907,REQ-0106,TAL-0425,2026-07-20,Live Video,96.9,77.8,81.3,82.2,85.54,Pass,Good ensemble awareness and reliable preparation.
AUD-002908,REQ-0106,TAL-0393,2026-07-24,Technical Assessment,83.8,80.2,73.6,86.8,81.16,Pass,Technically capable with minor coaching needs.
AUD-002909,REQ-0106,TAL-0158,2026-07-23,Self-Tape,76.0,75.5,95.0,76.7,79.35,Pass,Strong fit for the production vocabulary.
AUD-002910,REQ-0106,TAL-0168,2026-07-23,Self-Tape,89.1,87.0,88.7,83.7,87.56,Pass,Technically capable with minor coaching needs.
AUD-002911,REQ-0106,TAL-0317,2026-07-23,Technical Assessment,83.6,80.9,87.5,87.4,83.92,Pass,Technically capable with minor coaching needs.
AUD-002912,REQ-0106,TAL-0384,2026-07-24,In Person,100.0,100.0,98.5,51.4,92.93,Pass,Further assessment recommended before final casting.
AUD-002913,REQ-0106,TAL-0098,2026-07-24,In Person,98.2,100.0,81.7,84.8,93.97,Pass,Strong fit for the production vocabulary.
AUD-002914,REQ-0106,TAL-0394,2026-07-24,Technical Assessment,95.2,82.6,68.0,88.2,85.04,Pass,Good ensemble awareness and reliable preparation.
AUD-002915,REQ-0106,TAL-0378,2026-07-20,Live Video,97.7,78.2,79.9,79.9,85.37,Pass,Does not yet meet the production-specific performance threshold.
AUD-002916,REQ-0106,TAL-0410,2026-07-21,In Person,100.0,90.5,92.6,80.6,92.72,Pass,Strong fit for the production vocabulary.
AUD-002917,REQ-0106,TAL-0055,2026-07-23,Self-Tape,100.0,74.8,85.6,25.0,78.34,Pass,Strong fit for the production vocabulary.
AUD-002918,REQ-0106,TAL-0027,2026-07-21,Self-Tape,97.3,77.0,81.4,96.8,87.47,Pass,Does not yet meet the production-specific performance threshold.
AUD-002919,REQ-0106,TAL-0274,2026-07-23,Self-Tape,90.0,72.2,82.2,91.2,82.71,Pass,Further assessment recommended before final casting.
AUD-002920,REQ-0106,TAL-0326,2026-07-20,In Person,81.3,78.4,97.8,93.7,85.02,Pass,Strong fit for the production vocabulary.
AUD-002921,REQ-0106,TAL-0076,2026-07-20,In Person,86.7,95.9,97.4,86.8,91.77,Pass,Good ensemble awareness and reliable preparation.
AUD-002922,REQ-0106,TAL-0124,2026-07-22,Live Video,71.7,90.3,80.8,95.1,82.94,Pass,Does not yet meet the production-specific performance threshold.
AUD-002923,REQ-0106,TAL-0092,2026-07-22,In Person,99.6,84.8,97.9,81.4,91.71,Pass,Technically capable with minor coaching needs.
AUD-002924,REQ-0106,TAL-0304,2026-07-20,Live Video,95.4,80.0,75.9,91.4,86.09,Pass,Technically capable with minor coaching needs.
AUD-002925,REQ-0106,TAL-0005,2026-07-24,In Person,92.4,83.9,90.8,83.1,87.92,Pass,Good ensemble awareness and reliable preparation.
AUD-002926,REQ-0106,TAL-0036,2026-07-22,Technical Assessment,78.6,79.9,99.2,88.4,84.12,Pass,Good ensemble awareness and reliable preparation.
AUD-002927,REQ-0106,TAL-0281,2026-07-23,In Person,92.8,72.6,88.7,25.0,75.7,Pass,Technically capable with minor coaching needs.
AUD-002928,REQ-0106,TAL-0086,2026-07-21,In Person,80.5,87.5,87.5,90.1,85.48,Pass,Does not yet meet the production-specific performance threshold.
AUD-002929,REQ-0106,TAL-0187,2026-07-21,Self-Tape,100.0,87.9,87.8,90.4,92.35,Pass,Further assessment recommended before final casting.
AUD-002930,REQ-0106,TAL-0445,2026-07-20,Self-Tape,100.0,96.7,87.8,100.0,96.68,Pass,Strong fit for the production vocabulary.
AUD-002931,REQ-0106,TAL-0471,2026-07-21,Technical Assessment,95.2,87.0,79.5,78.3,87.22,Pass,Further assessment recommended before final casting.
AUD-002932,REQ-0106,TAL-0485,2026-07-23,In Person,92.3,85.1,96.3,94.8,90.92,Pass,Further assessment recommended before final casting.
AUD-002933,REQ-0106,TAL-0294,2026-07-23,Live Video,72.8,97.3,78.0,85.1,83.79,Pass,Does not yet meet the production-specific performance threshold.
AUD-002934,REQ-0106,TAL-0288,2026-07-21,Live Video,74.4,100.0,77.0,83.3,84.82,Pass,Does not yet meet the production-specific performance threshold.
AUD-002935,REQ-0106,TAL-0127,2026-07-23,In Person,82.8,79.0,81.0,75.6,80.18,Pass,Does not yet meet the production-specific performance threshold.
AUD-002936,REQ-0106,TAL-0289,2026-07-22,Technical Assessment,75.5,66.9,88.4,90.8,77.04,Pass,Good ensemble awareness and reliable preparation.
AUD-002937,REQ-0106,TAL-0486,2026-07-24,Live Video,74.1,55.3,73.3,25.0,60.69,Hold,Further assessment recommended before final casting.
AUD-002938,REQ-0106,TAL-0198,2026-07-21,In Person,67.3,82.4,50.6,91.2,72.77,Pass,Further assessment recommended before final casting.
AUD-002939,REQ-0106,TAL-0302,2026-07-21,In Person,100.0,100.0,92.5,82.0,96.13,Pass,Further assessment recommended before final casting.
AUD-002940,REQ-0106,TAL-0266,2026-07-22,Live Video,99.0,95.0,73.5,86.5,91.3,Pass,Good ensemble awareness and reliable preparation.
AUD-002941,REQ-0106,TAL-0104,2026-07-24,In Person,50.4,60.8,74.3,94.4,64.4,Hold,Does not yet meet the production-specific performance threshold.
AUD-002942,REQ-0106,TAL-0351,2026-07-21,Self-Tape,81.0,100.0,74.7,92.0,87.87,Pass,Strong fit for the production vocabulary.
AUD-002943,REQ-0106,TAL-0320,2026-07-23,Live Video,75.9,83.1,82.9,70.3,78.82,Pass,Strong fit for the production vocabulary.
AUD-002944,REQ-0106,TAL-0002,2026-07-23,Self-Tape,64.4,80.2,94.5,87.4,78.41,Pass,Technically capable with minor coaching needs.
AUD-002945,REQ-0106,TAL-0165,2026-07-24,Self-Tape,78.1,83.8,76.1,91.3,81.53,Pass,Technically capable with minor coaching needs.
AUD-002946,REQ-0106,TAL-0353,2026-07-20,Live Video,75.3,100.0,99.4,98.3,91.26,Pass,Does not yet meet the production-specific performance threshold.
AUD-002947,REQ-0106,TAL-0439,2026-07-23,Self-Tape,89.7,80.6,90.5,87.1,86.39,Pass,Technically capable with minor coaching needs.
AUD-002948,REQ-0106,TAL-0454,2026-07-24,In Person,64.0,90.4,69.1,89.3,77.44,Pass,Good ensemble awareness and reliable preparation.
AUD-002949,REQ-0106,TAL-0107,2026-07-24,Live Video,100.0,100.0,80.3,73.2,92.7,Pass,Further assessment recommended before final casting.
AUD-002950,REQ-0106,TAL-0052,2026-07-24,Technical Assessment,74.0,100.0,76.2,80.1,84.09,Pass,Technically capable with minor coaching needs.
AUD-002951,REQ-0108,TAL-0053,2026-07-30,Self-Tape,95.3,85.3,100.0,86.0,91.44,Pass,Technically capable with minor coaching needs.
AUD-002952,REQ-0108,TAL-0399,2026-08-01,In Person,100.0,85.2,85.8,84.7,90.27,Pass,Further assessment recommended before final casting.
AUD-002953,REQ-0108,TAL-0429,2026-07-30,In Person,90.6,81.2,100.0,99.2,90.3,Pass,Does not yet meet the production-specific performance threshold.
AUD-002954,REQ-0108,TAL-0011,2026-08-02,In Person,100.0,93.0,96.8,83.9,94.79,Pass,Good ensemble awareness and reliable preparation.
AUD-002955,REQ-0108,TAL-0440,2026-08-01,Self-Tape,66.2,96.1,79.9,97.1,83.16,Pass,Does not yet meet the production-specific performance threshold.
AUD-002956,REQ-0108,TAL-0052,2026-07-30,In Person,94.0,100.0,70.4,81.9,90.1,Pass,Technically capable with minor coaching needs.
AUD-002957,REQ-0108,TAL-0433,2026-08-01,Technical Assessment,96.1,76.3,72.6,85.4,83.64,Pass,Technically capable with minor coaching needs.
AUD-002958,REQ-0108,TAL-0184,2026-07-31,Live Video,54.7,81.4,88.9,78.2,73.22,Hold,Technically capable with minor coaching needs.
AUD-002959,REQ-0108,TAL-0371,2026-08-02,Live Video,86.3,98.0,86.2,90.5,90.85,Pass,Technically capable with minor coaching needs.
AUD-002960,REQ-0108,TAL-0108,2026-07-31,In Person,93.5,86.7,78.4,74.6,85.82,Pass,Good ensemble awareness and reliable preparation.
AUD-002961,REQ-0108,TAL-0261,2026-08-01,Self-Tape,66.4,67.8,70.0,76.2,68.9,Hold,Technically capable with minor coaching needs.
AUD-002962,REQ-0108,TAL-0268,2026-08-03,In Person,74.8,75.3,75.5,82.0,76.1,Pass,Does not yet meet the production-specific performance threshold.
AUD-002963,REQ-0108,TAL-0307,2026-07-30,Live Video,87.9,77.9,79.9,74.2,81.14,Pass,Good ensemble awareness and reliable preparation.
AUD-002964,REQ-0108,TAL-0275,2026-08-01,Live Video,96.3,82.6,82.3,75.4,86.2,Pass,Does not yet meet the production-specific performance threshold.
AUD-002965,REQ-0108,TAL-0332,2026-07-30,In Person,79.5,86.9,83.1,79.2,82.62,Pass,Strong fit for the production vocabulary.
AUD-002966,REQ-0108,TAL-0257,2026-07-30,Technical Assessment,78.0,82.8,73.6,89.0,80.38,Pass,Does not yet meet the production-specific performance threshold.
AUD-002967,REQ-0108,TAL-0181,2026-07-31,Live Video,74.8,71.0,70.1,80.0,73.39,Hold,Technically capable with minor coaching needs.
AUD-002968,REQ-0108,TAL-0376,2026-08-01,In Person,100.0,88.5,87.8,82.4,91.43,Pass,Strong fit for the production vocabulary.
AUD-002969,REQ-0108,TAL-0467,2026-08-02,In Person,88.8,90.3,95.0,91.0,90.73,Pass,Strong fit for the production vocabulary.
AUD-002970,REQ-0108,TAL-0430,2026-08-02,Live Video,81.2,87.7,97.5,93.9,88.12,Pass,Strong fit for the production vocabulary.
AUD-002971,REQ-0108,TAL-0407,2026-07-30,Live Video,82.4,88.1,84.3,85.0,85.04,Pass,Strong fit for the production vocabulary.
AUD-002972,REQ-0108,TAL-0159,2026-07-30,Self-Tape,66.6,71.1,92.8,91.6,76.35,Pass,Good ensemble awareness and reliable preparation.
AUD-002973,REQ-0108,TAL-0301,2026-07-31,In Person,83.8,98.0,67.8,78.8,85.05,Pass,Further assessment recommended before final casting.
AUD-002974,REQ-0108,TAL-0379,2026-07-30,Self-Tape,89.2,100.0,85.2,97.4,93.3,Pass,Strong fit for the production vocabulary.
AUD-002975,REQ-0108,TAL-0273,2026-07-31,In Person,51.1,58.9,75.2,83.5,62.63,Fail,Strong fit for the production vocabulary.
AUD-002976,REQ-0108,TAL-0089,2026-08-03,In Person,84.6,68.8,81.4,95.1,80.12,Pass,Good ensemble awareness and reliable preparation.
AUD-002977,REQ-0108,TAL-0304,2026-08-01,In Person,81.3,74.1,80.8,85.3,79.32,Pass,Strong fit for the production vocabulary.
AUD-002978,REQ-0108,TAL-0380,2026-08-01,In Person,56.6,67.4,74.6,80.7,66.89,Hold,Strong fit for the production vocabulary.
AUD-002979,REQ-0108,TAL-0002,2026-08-02,Live Video,74.8,84.9,65.2,85.9,78.06,Pass,Does not yet meet the production-specific performance threshold.
