match_id,requirement_id,talent_id,role_eligible,mandatory_skills_met,full_contract_availability_met,audition_met,physical_technical_eligible,mobility_work_authorization_eligible,safety_certification_eligible,medical_clearance_eligible,language_eligible,overnight_rehearsal_eligible,profile_active,verification_eligible,budget_eligible,experience_eligible,rating_eligible,skill_score,production_credit_score,availability_score,audition_showreel_score,physical_technical_score,mobility_score,reliability_score,safety_compliance_score,budget_score,language_cultural_score,final_match_score,eligibility_status,match_category,positive_match_reasons,risk_factors,rejection_reason,distance_km,audition_score,recommended,recommendation_rank,ground_truth_label
MAT-005239,REQ-0105,TAL-0146,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,39.0,100.0,86.12,100.0,76.0,67.94,100.0,100.0,100.0,60.3,Not Eligible,Not Eligible,Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,Required discipline or talent category not matched; Missing mandatory production skill,9531.8,,False,,Hard Rejection
MAT-005240,REQ-0105,TAL-0379,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,0.0,28.0,71.43,98.37,100.0,76.0,68.83,100.0,100.0,100.0,55.65,Not Eligible,Not Eligible,Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,Required discipline or talent category not matched; Missing mandatory production skill; Not fully available for the contract window,9671.0,,False,,Hard Rejection
MAT-005241,REQ-0105,TAL-0026,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,0.0,83.0,52.38,81.54,100.0,76.0,89.71,0.0,100.0,100.0,55.82,Not Eligible,Not Eligible,Relevant history across 12 completed productions|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,Required discipline or talent category not matched; Missing mandatory production skill; Not fully available for the contract window,9597.3,,False,,Hard Rejection
MAT-005242,REQ-0105,TAL-0439,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,83.0,100.0,92.48,100.0,76.0,90.48,88.35,100.0,100.0,68.53,Not Eligible,Not Eligible,Available for the complete rehearsal and performance contract window|Relevant history across 12 completed productions|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom|Required safety credentials and medical clearance are satisfied,,Required discipline or talent category not matched; Missing mandatory production skill,6983.1,,False,,Hard Rejection
MAT-005243,REQ-0105,TAL-0196,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,0.0,55.0,4.76,89.01,100.0,76.0,88.29,100.0,100.0,100.0,50.13,Not Eligible,Not Eligible,Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,Required discipline or talent category not matched; Missing mandatory production skill; Not fully available for the contract window,4939.0,,False,,Hard Rejection
MAT-005244,REQ-0105,TAL-0008,False,False,False,True,True,False,True,True,True,True,True,False,True,False,True,0.0,4.0,61.9,70.77,100.0,76.0,69.63,100.0,100.0,100.0,47.92,Not Eligible,Not Eligible,Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,"Required discipline or talent category not matched; Missing mandatory production skill; Not fully available for the contract window; Travel, passport, visa, or work authorisation condition not met; Identity or professional references not fully verified",343.5,,False,,Hard Rejection
MAT-005245,REQ-0105,TAL-0349,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,83.0,100.0,95.76,100.0,76.0,92.76,96.0,100.0,100.0,69.4,Not Eligible,Not Eligible,Available for the complete rehearsal and performance contract window|Relevant history across 12 completed productions|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom|Required safety credentials and medical clearance are satisfied,,Required discipline or talent category not matched; Missing mandatory production skill,9558.6,,False,,Hard Rejection
MAT-005246,REQ-0105,TAL-0183,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0,67.0,100.0,92.75,100.0,76.0,83.35,96.0,100.0,100.0,66.04,Not Eligible,Not Eligible,Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,Required discipline or talent category not matched; Missing mandatory production skill,931.6,,False,,Hard Rejection
MAT-005247,REQ-0105,TAL-0120,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,0.0,4.0,23.81,74.85,100.0,92.0,78.72,96.0,100.0,100.0,44.33,Not Eligible,Not Eligible,Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,Required discipline or talent category not matched; Missing mandatory production skill; Not fully available for the contract window,11127.8,,False,,Hard Rejection
MAT-005248,REQ-0105,TAL-0321,False,False,False,True,True,True,True,True,True,True,True,True,True,False,True,0.0,8.0,4.76,85.31,100.0,76.0,78.72,96.0,80.05,100.0,41.24,Not Eligible,Not Eligible,Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,Required discipline or talent category not matched; Missing mandatory production skill; Not fully available for the contract window,9597.3,,False,,Hard Rejection
MAT-005249,REQ-0105,TAL-0421,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,0.0,20.0,23.81,92.67,100.0,20.0,87.23,100.0,100.0,100.0,43.54,Not Eligible,Not Eligible,Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,"Required discipline or talent category not matched; Missing mandatory production skill; Not fully available for the contract window; Travel, passport, visa, or work authorisation condition not met",9069.7,,False,,Hard Rejection
MAT-005250,REQ-0105,TAL-0434,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,0.0,12.0,65.0,74.45,100.0,92.0,70.37,100.0,100.0,100.0,51.28,Not Eligible,Not Eligible,Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for United Kingdom|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,Required discipline or talent category not matched; Missing mandatory production skill; Not fully available for the contract window,4939.0,,False,,Hard Rejection
MAT-005251,REQ-0106,TAL-0106,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,58.5,23.0,39.29,89.81,100.0,20.0,78.72,96.0,86.96,100.0,59.47,Not Eligible,Not Eligible,Eligible for the required Musician discipline|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,"Missing mandatory production skill; Not fully available for the contract window; Travel, passport, visa, or work authorisation condition not met",9678.7,91.56,False,,Hard Rejection
MAT-005252,REQ-0106,TAL-0157,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,100.0,63.0,100.0,85.78,100.0,92.0,99.48,100.0,62.86,100.0,91.24,Eligible,Excellent Match,Eligible for the required Musician discipline|Meets all mandatory production skills|Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Spain,Weekly rate exceeds the maximum production budget,,7031.5,82.51,True,3.0,Strong Positive
MAT-005253,REQ-0106,TAL-0225,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,100.0,23.0,64.29,91.08,100.0,20.0,66.96,96.0,54.29,100.0,71.92,Not Eligible,Not Eligible,Eligible for the required Musician discipline|Meets all mandatory production skills|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,Weekly rate exceeds the maximum production budget,"Not fully available for the contract window; Travel, passport, visa, or work authorisation condition not met",5898.7,83.37,False,,Hard Rejection
MAT-005254,REQ-0106,TAL-0149,True,False,False,True,True,False,True,True,True,True,True,True,False,True,True,80.5,58.0,89.29,91.74,100.0,20.0,66.96,96.0,62.14,100.0,76.34,Not Eligible,Not Eligible,Eligible for the required Musician discipline|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,Weekly rate exceeds the maximum production budget,"Missing mandatory production skill; Not fully available for the contract window; Travel, passport, visa, or work authorisation condition not met",6165.6,84.53,False,,Hard Rejection
MAT-005255,REQ-0106,TAL-0293,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,100.0,63.0,100.0,93.31,100.0,92.0,98.92,96.0,79.35,100.0,92.25,Eligible,Excellent Match,Eligible for the required Musician discipline|Meets all mandatory production skills|Available for the complete rehearsal and performance contract window|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Travel and work eligibility is feasible for Spain,,,830.7,90.93,True,1.0,Strong Positive
MAT-005256,REQ-0106,TAL-0405,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,80.5,63.0,75.0,95.69,100.0,20.0,92.76,96.0,88.04,100.0,77.93,Not Eligible,Not Eligible,Eligible for the required Musician discipline|Meets audition and showreel thresholds|Meets physical and technical suitability requirements|Required safety credentials and medical clearance are satisfied|Supports all mandatory production languages,,"Missing mandatory production skill; Not fully available for the contract window; Travel, passport, visa, or work authorisation condition not met",5898.7,94.17,False,,Hard Rejection
